phase,command,order_id,symbol,price,size,action,order_type,uid
FILL,PLACE_ORDER,417,40000,34592,5,ASK,GTC,785
FILL,PLACE_ORDER,418,40000,34384,7,BID,GTC,444
FILL,PLACE_ORDER,419,40000,34407,5,ASK,GTC,564
FILL,PLACE_ORDER,420,40000,34360,46,BID,GTC,813
FILL,PLACE_ORDER,421,40000,34299,46,BID,GTC,541
FILL,PLACE_ORDER,422,40000,34708,1,ASK,GTC,211
FILL,PLACE_ORDER,423,40000,34544,1,ASK,GTC,985
FILL,PLACE_ORDER,424,40000,34917,1,ASK,GTC,544
FILL,PLACE_ORDER,425,40000,34244,1,BID,GTC,596
FILL,PLACE_ORDER,426,40000,34790,1,ASK,GTC,347
FILL,PLACE_ORDER,427,40000,34425,13,ASK,GTC,301
FILL,PLACE_ORDER,428,40000,34264,1,BID,GTC,308
FILL,PLACE_ORDER,429,40000,34399,7,ASK,GTC,555
FILL,PLACE_ORDER,430,40000,34225,1,BID,GTC,942
FILL,PLACE_ORDER,431,40000,34383,61,BID,GTC,97
FILL,PLACE_ORDER,432,40000,34414,1,ASK,GTC,716
FILL,PLACE_ORDER,433,40000,34400,1,ASK,GTC,965
FILL,PLACE_ORDER,434,40000,34521,2,ASK,GTC,341
FILL,PLACE_ORDER,435,40000,33930,1,BID,GTC,78
FILL,PLACE_ORDER,436,40000,34394,1,ASK,GTC,950
FILL,PLACE_ORDER,437,40000,34403,1,ASK,GTC,230
FILL,PLACE_ORDER,438,40000,34211,76,BID,GTC,490
FILL,PLACE_ORDER,439,40000,34433,17,ASK,GTC,823
FILL,PLACE_ORDER,440,40000,34430,41,ASK,GTC,836
FILL,PLACE_ORDER,441,40000,34523,1,ASK,GTC,864
FILL,PLACE_ORDER,442,40000,34384,1,BID,GTC,897
FILL,PLACE_ORDER,443,40000,34382,1,BID,GTC,769
FILL,PLACE_ORDER,444,40000,34595,81,ASK,GTC,170
FILL,PLACE_ORDER,445,40000,34400,5,ASK,GTC,431
FILL,PLACE_ORDER,446,40000,34393,1,ASK,GTC,219
FILL,PLACE_ORDER,447,40000,34391,16,ASK,GTC,340
FILL,PLACE_ORDER,448,40000,34587,1,ASK,GTC,173
FILL,PLACE_ORDER,449,40000,34387,41,BID,GTC,825
FILL,PLACE_ORDER,450,40000,34394,1,ASK,GTC,610
FILL,PLACE_ORDER,451,40000,34143,11,BID,GTC,174
FILL,PLACE_ORDER,452,40000,34437,1,ASK,GTC,306
FILL,PLACE_ORDER,453,40000,34319,1,BID,GTC,617
FILL,PLACE_ORDER,454,40000,34682,1,ASK,GTC,208
FILL,PLACE_ORDER,455,40000,34434,11,ASK,GTC,37
FILL,PLACE_ORDER,456,40000,34385,31,BID,GTC,913
FILL,PLACE_ORDER,457,40000,34285,1,BID,GTC,383
FILL,PLACE_ORDER,458,40000,34209,10,BID,GTC,238
FILL,PLACE_ORDER,459,40000,34402,1,ASK,GTC,645
FILL,PLACE_ORDER,460,40000,34504,1,ASK,GTC,735
FILL,PLACE_ORDER,461,40000,34366,7,BID,GTC,759
FILL,PLACE_ORDER,462,40000,34332,31,BID,GTC,373
FILL,PLACE_ORDER,463,40000,34392,1,ASK,GTC,428
FILL,PLACE_ORDER,464,40000,34290,21,BID,GTC,686
FILL,PLACE_ORDER,465,40000,34242,13,BID,GTC,920
FILL,PLACE_ORDER,466,40000,34482,3,ASK,GTC,105
FILL,PLACE_ORDER,467,40000,34368,1,BID,GTC,786
FILL,PLACE_ORDER,468,40000,34787,81,ASK,GTC,906
FILL,PLACE_ORDER,469,40000,34371,21,BID,GTC,116
FILL,PLACE_ORDER,470,40000,34394,1,ASK,GTC,640
FILL,PLACE_ORDER,471,40000,34384,5,BID,GTC,968
FILL,PLACE_ORDER,472,40000,34218,1,BID,GTC,96
FILL,PLACE_ORDER,473,40000,34518,21,ASK,GTC,463
FILL,PLACE_ORDER,474,40000,34530,13,ASK,GTC,632
FILL,PLACE_ORDER,475,40000,34391,13,ASK,GTC,94
FILL,PLACE_ORDER,476,40000,34483,9,ASK,GTC,969
FILL,PLACE_ORDER,477,40000,34548,21,ASK,GTC,310
FILL,PLACE_ORDER,478,40000,34607,4,ASK,GTC,910
FILL,PLACE_ORDER,479,40000,34620,1,ASK,GTC,617
FILL,PLACE_ORDER,480,40000,34361,1,BID,GTC,652
FILL,PLACE_ORDER,481,40000,34846,1,ASK,GTC,864
FILL,PLACE_ORDER,482,40000,34414,81,ASK,GTC,95
FILL,PLACE_ORDER,483,40000,34451,1,ASK,GTC,41
FILL,PLACE_ORDER,484,40000,34398,1,ASK,GTC,985
FILL,PLACE_ORDER,485,40000,34354,76,BID,GTC,859
FILL,PLACE_ORDER,486,40000,33996,10,BID,GTC,807
FILL,PLACE_ORDER,487,40000,34390,11,BID,GTC,630
FILL,PLACE_ORDER,488,40000,34198,1,BID,GTC,845
FILL,PLACE_ORDER,489,40000,34367,76,BID,GTC,976
FILL,PLACE_ORDER,490,40000,34094,1,BID,GTC,588
FILL,PLACE_ORDER,491,40000,34626,3,ASK,GTC,777
FILL,PLACE_ORDER,492,40000,34406,1,ASK,GTC,698
FILL,PLACE_ORDER,493,40000,34435,7,ASK,GTC,553
FILL,PLACE_ORDER,494,40000,34399,1,ASK,GTC,291
FILL,PLACE_ORDER,495,40000,34354,1,BID,GTC,349
FILL,PLACE_ORDER,496,40000,34367,1,BID,GTC,648
FILL,PLACE_ORDER,497,40000,34184,1,BID,GTC,960
FILL,PLACE_ORDER,498,40000,34417,1,ASK,GTC,220
FILL,PLACE_ORDER,499,40000,34137,61,BID,GTC,831
FILL,PLACE_ORDER,500,40000,34526,11,ASK,GTC,481
FILL,PLACE_ORDER,501,40000,35108,37,ASK,GTC,366
FILL,PLACE_ORDER,502,40000,34523,1,ASK,GTC,689
FILL,PLACE_ORDER,503,40000,34389,1,BID,GTC,920
FILL,PLACE_ORDER,504,40000,34170,1,BID,GTC,755
FILL,PLACE_ORDER,505,40000,34405,9,ASK,GTC,385
FILL,PLACE_ORDER,506,40000,34332,31,BID,GTC,109
FILL,PLACE_ORDER,507,40000,34488,1,ASK,GTC,435
FILL,PLACE_ORDER,508,40000,34453,26,ASK,GTC,737
FILL,PLACE_ORDER,509,40000,34383,1,BID,GTC,427
FILL,PLACE_ORDER,510,40000,34376,1,BID,GTC,408
FILL,PLACE_ORDER,511,40000,34354,41,BID,GTC,866
FILL,PLACE_ORDER,512,40000,34102,9,BID,GTC,900
FILL,PLACE_ORDER,513,40000,34204,21,BID,GTC,203
FILL,PLACE_ORDER,514,40000,34392,1,ASK,GTC,597
FILL,PLACE_ORDER,515,40000,34518,1,ASK,GTC,145
FILL,PLACE_ORDER,516,40000,34391,51,ASK,GTC,511
FILL,PLACE_ORDER,517,40000,34322,1,BID,GTC,709
FILL,PLACE_ORDER,518,40000,34293,1,BID,GTC,809
FILL,PLACE_ORDER,519,40000,34390,31,BID,GTC,796
FILL,PLACE_ORDER,520,40000,34245,1,BID,GTC,528
FILL,PLACE_ORDER,521,40000,34393,1,ASK,GTC,501
FILL,PLACE_ORDER,522,40000,34397,1,ASK,GTC,252
FILL,PLACE_ORDER,523,40000,34409,1,ASK,GTC,7
FILL,PLACE_ORDER,524,40000,34397,46,ASK,GTC,554
FILL,PLACE_ORDER,525,40000,34128,1,BID,GTC,559
FILL,PLACE_ORDER,526,40000,34317,46,BID,GTC,335
FILL,PLACE_ORDER,527,40000,34291,41,BID,GTC,176
FILL,PLACE_ORDER,528,40000,34654,41,ASK,GTC,277
FILL,PLACE_ORDER,529,40000,34029,11,BID,GTC,412
FILL,PLACE_ORDER,530,40000,34391,1,ASK,GTC,739
FILL,PLACE_ORDER,531,40000,34539,1,ASK,GTC,901
FILL,PLACE_ORDER,532,40000,34166,17,BID,GTC,432
FILL,PLACE_ORDER,533,40000,34409,1,ASK,GTC,680
FILL,PLACE_ORDER,534,40000,34292,41,BID,GTC,145
FILL,PLACE_ORDER,535,40000,34393,7,ASK,GTC,679
FILL,PLACE_ORDER,536,40000,34167,1,BID,GTC,720
FILL,PLACE_ORDER,537,40000,34289,1,BID,GTC,256
FILL,PLACE_ORDER,538,40000,34771,9,ASK,GTC,197
FILL,PLACE_ORDER,539,40000,34353,1,BID,GTC,666
FILL,PLACE_ORDER,540,40000,34556,31,ASK,GTC,11
FILL,PLACE_ORDER,541,40000,34288,1,BID,GTC,820
FILL,PLACE_ORDER,542,40000,34183,81,BID,GTC,696
FILL,PLACE_ORDER,543,40000,34384,1,BID,GTC,394
FILL,PLACE_ORDER,544,40000,34551,126,ASK,GTC,174
FILL,PLACE_ORDER,545,40000,34384,13,BID,GTC,491
FILL,PLACE_ORDER,546,40000,34289,4,BID,GTC,39
FILL,PLACE_ORDER,547,40000,34477,5,ASK,GTC,213
FILL,PLACE_ORDER,548,40000,34382,49,BID,GTC,467
FILL,PLACE_ORDER,549,40000,34383,1,BID,GTC,114
FILL,PLACE_ORDER,550,40000,34439,1,ASK,GTC,510
FILL,PLACE_ORDER,551,40000,34400,1,ASK,GTC,357
FILL,PLACE_ORDER,552,40000,34264,1,BID,GTC,361
FILL,PLACE_ORDER,553,40000,33867,46,BID,GTC,790
FILL,PLACE_ORDER,554,40000,34407,46,ASK,GTC,487
FILL,PLACE_ORDER,555,40000,34387,61,BID,GTC,182
FILL,PLACE_ORDER,556,40000,34273,6,BID,GTC,343
FILL,PLACE_ORDER,557,40000,34355,1,BID,GTC,712
FILL,PLACE_ORDER,558,40000,35106,19,ASK,GTC,488
FILL,PLACE_ORDER,559,40000,34719,19,ASK,GTC,539
FILL,PLACE_ORDER,560,40000,34287,13,BID,GTC,982
FILL,PLACE_ORDER,561,40000,34389,21,BID,GTC,74
FILL,PLACE_ORDER,562,40000,34597,21,ASK,GTC,155
FILL,PLACE_ORDER,563,40000,34421,1,ASK,GTC,746
FILL,PLACE_ORDER,564,40000,34509,1,ASK,GTC,315
FILL,PLACE_ORDER,565,40000,34433,61,ASK,GTC,614
FILL,PLACE_ORDER,566,40000,34387,7,BID,GTC,575
FILL,PLACE_ORDER,567,40000,33307,7,BID,GTC,711
FILL,PLACE_ORDER,568,40000,34380,16,BID,GTC,624
FILL,PLACE_ORDER,569,40000,34353,16,BID,GTC,179
FILL,PLACE_ORDER,570,40000,34359,1,BID,GTC,505
FILL,PLACE_ORDER,571,40000,34229,1,BID,GTC,469
FILL,PLACE_ORDER,572,40000,34352,31,BID,GTC,229
FILL,PLACE_ORDER,573,40000,34377,11,BID,GTC,491
FILL,PLACE_ORDER,574,40000,34542,11,ASK,GTC,630
FILL,PLACE_ORDER,575,40000,34790,9,ASK,GTC,421
FILL,PLACE_ORDER,576,40000,34397,1,ASK,GTC,531
FILL,PLACE_ORDER,577,40000,34788,19,ASK,GTC,674
FILL,PLACE_ORDER,578,40000,34375,5,BID,GTC,459
FILL,PLACE_ORDER,579,40000,34415,1,ASK,GTC,151
FILL,PLACE_ORDER,580,40000,34320,31,BID,GTC,576
FILL,PLACE_ORDER,581,40000,34505,1,ASK,GTC,992
FILL,PLACE_ORDER,582,40000,34416,1,ASK,GTC,807
FILL,PLACE_ORDER,583,40000,34381,41,BID,GTC,943
FILL,PLACE_ORDER,584,40000,34389,25,BID,GTC,78
FILL,PLACE_ORDER,585,40000,34263,46,BID,GTC,841
FILL,PLACE_ORDER,586,40000,34249,37,BID,GTC,668
FILL,PLACE_ORDER,587,40000,34355,1,BID,GTC,941
FILL,PLACE_ORDER,588,40000,34525,4,ASK,GTC,577
FILL,PLACE_ORDER,589,40000,34382,7,BID,GTC,777
FILL,PLACE_ORDER,590,40000,34388,21,BID,GTC,412
FILL,PLACE_ORDER,591,40000,34397,9,ASK,GTC,429
FILL,PLACE_ORDER,592,40000,34229,1,BID,GTC,190
FILL,PLACE_ORDER,593,40000,34757,37,ASK,GTC,205
FILL,PLACE_ORDER,594,40000,34391,21,ASK,GTC,724
FILL,PLACE_ORDER,595,40000,34465,3,ASK,GTC,714
FILL,PLACE_ORDER,596,40000,34397,7,ASK,GTC,144
FILL,PLACE_ORDER,597,40000,34421,9,ASK,GTC,124
FILL,PLACE_ORDER,598,40000,34273,1,BID,GTC,306
FILL,PLACE_ORDER,599,40000,34532,1,ASK,GTC,726
FILL,PLACE_ORDER,600,40000,34976,1,ASK,GTC,729
FILL,PLACE_ORDER,601,40000,34552,17,ASK,GTC,798
FILL,PLACE_ORDER,602,40000,34548,17,ASK,GTC,678
FILL,PLACE_ORDER,603,40000,34825,21,ASK,GTC,254
FILL,PLACE_ORDER,604,40000,34010,17,BID,GTC,354
FILL,PLACE_ORDER,605,40000,34390,81,BID,GTC,749
FILL,PLACE_ORDER,606,40000,34249,1,BID,GTC,720
FILL,PLACE_ORDER,607,40000,34331,1,BID,GTC,205
FILL,PLACE_ORDER,608,40000,34283,61,BID,GTC,391
FILL,PLACE_ORDER,609,40000,34361,1,BID,GTC,953
FILL,PLACE_ORDER,610,40000,34391,16,ASK,GTC,41
FILL,PLACE_ORDER,611,40000,34390,1,ASK,GTC,294
FILL,PLACE_ORDER,612,40000,34390,76,BID,GTC,869
FILL,PLACE_ORDER,613,40000,34424,1,ASK,GTC,97
FILL,PLACE_ORDER,614,40000,34434,7,ASK,GTC,261
FILL,PLACE_ORDER,615,40000,34382,61,BID,GTC,46
FILL,PLACE_ORDER,616,40000,34157,1,BID,GTC,820
FILL,PLACE_ORDER,617,40000,34437,1,ASK,GTC,541
FILL,PLACE_ORDER,618,40000,34480,1,ASK,GTC,562
FILL,PLACE_ORDER,619,40000,34540,1,ASK,GTC,25
FILL,PLACE_ORDER,620,40000,34429,1,ASK,GTC,977
FILL,PLACE_ORDER,621,40000,34148,5,BID,GTC,477
FILL,PLACE_ORDER,622,40000,34376,7,BID,GTC,502
FILL,PLACE_ORDER,623,40000,34368,41,BID,GTC,321
FILL,PLACE_ORDER,624,40000,34404,1,ASK,GTC,504
FILL,PLACE_ORDER,625,40000,34249,31,BID,GTC,605
FILL,PLACE_ORDER,626,40000,34323,1,BID,GTC,470
FILL,PLACE_ORDER,627,40000,34333,61,BID,GTC,109
FILL,PLACE_ORDER,628,40000,34213,21,BID,GTC,610
FILL,PLACE_ORDER,629,40000,34359,1,BID,GTC,217
FILL,PLACE_ORDER,630,40000,34391,51,ASK,GTC,360
FILL,PLACE_ORDER,631,40000,34446,9,ASK,GTC,837
FILL,PLACE_ORDER,632,40000,34407,13,ASK,GTC,304
FILL,PLACE_ORDER,633,40000,34702,76,ASK,GTC,817
FILL,PLACE_ORDER,634,40000,34376,5,BID,GTC,595
FILL,PLACE_ORDER,635,40000,34397,1,ASK,GTC,506
FILL,PLACE_ORDER,636,40000,34363,1,BID,GTC,529
FILL,PLACE_ORDER,637,40000,34395,4,ASK,GTC,692
FILL,PLACE_ORDER,638,40000,34417,1,ASK,GTC,48
FILL,PLACE_ORDER,639,40000,34392,1,ASK,GTC,125
FILL,PLACE_ORDER,640,40000,34396,5,ASK,GTC,668
FILL,PLACE_ORDER,641,40000,34370,11,BID,GTC,485
FILL,PLACE_ORDER,642,40000,34112,13,BID,GTC,786
FILL,PLACE_ORDER,643,40000,34605,1,ASK,GTC,709
FILL,PLACE_ORDER,644,40000,34440,81,ASK,GTC,234
FILL,PLACE_ORDER,645,40000,34389,25,BID,GTC,473
FILL,PLACE_ORDER,646,40000,34385,1,BID,GTC,392
FILL,PLACE_ORDER,647,40000,34258,7,BID,GTC,466
FILL,PLACE_ORDER,648,40000,34389,1,BID,GTC,830
FILL,PLACE_ORDER,649,40000,34402,1,ASK,GTC,352
FILL,PLACE_ORDER,650,40000,34390,46,ASK,GTC,855
FILL,PLACE_ORDER,651,40000,34324,1,BID,GTC,738
FILL,PLACE_ORDER,652,40000,34609,1,ASK,GTC,410
FILL,PLACE_ORDER,653,40000,34366,31,BID,GTC,805
FILL,PLACE_ORDER,654,40000,34574,46,ASK,GTC,346
FILL,PLACE_ORDER,655,40000,34471,13,ASK,GTC,245
FILL,PLACE_ORDER,656,40000,34397,1,ASK,GTC,139
FILL,PLACE_ORDER,657,40000,34545,41,ASK,GTC,572
FILL,PLACE_ORDER,658,40000,34382,1,BID,GTC,65
FILL,PLACE_ORDER,659,40000,34328,1,BID,GTC,167
FILL,PLACE_ORDER,660,40000,34521,1,ASK,GTC,678
FILL,PLACE_ORDER,661,40000,34550,3,ASK,GTC,409
FILL,PLACE_ORDER,662,40000,34393,6,ASK,GTC,335
FILL,PLACE_ORDER,663,40000,34381,46,BID,GTC,891
FILL,PLACE_ORDER,664,40000,34069,1,BID,GTC,90
FILL,PLACE_ORDER,665,40000,34558,11,ASK,GTC,8
FILL,PLACE_ORDER,666,40000,34285,61,BID,GTC,788
FILL,PLACE_ORDER,667,40000,34451,1,ASK,GTC,840
FILL,PLACE_ORDER,668,40000,34071,1,BID,GTC,599
FILL,PLACE_ORDER,669,40000,34351,1,BID,GTC,981
FILL,PLACE_ORDER,670,40000,34682,25,ASK,GTC,128
FILL,PLACE_ORDER,671,40000,34365,81,BID,GTC,266
FILL,PLACE_ORDER,672,40000,34352,33,BID,GTC,637
FILL,PLACE_ORDER,673,40000,34387,1,BID,GTC,385
FILL,PLACE_ORDER,674,40000,34593,1,ASK,GTC,165
FILL,PLACE_ORDER,675,40000,34381,25,BID,GTC,392
FILL,PLACE_ORDER,676,40000,34386,1,BID,GTC,144
FILL,PLACE_ORDER,677,40000,34392,1,ASK,GTC,626
FILL,PLACE_ORDER,678,40000,34863,26,ASK,GTC,866
FILL,PLACE_ORDER,679,40000,34502,17,ASK,GTC,485
FILL,PLACE_ORDER,680,40000,34496,21,ASK,GTC,264
FILL,PLACE_ORDER,681,40000,34391,1,ASK,GTC,760
FILL,PLACE_ORDER,682,40000,34738,1,ASK,GTC,553
FILL,PLACE_ORDER,683,40000,34260,13,BID,GTC,22
FILL,PLACE_ORDER,684,40000,34401,13,ASK,GTC,902
FILL,PLACE_ORDER,685,40000,34391,28,ASK,GTC,349
FILL,PLACE_ORDER,686,40000,33670,5,BID,GTC,106
FILL,PLACE_ORDER,687,40000,34468,51,ASK,GTC,67
FILL,PLACE_ORDER,688,40000,34291,1,BID,GTC,462
FILL,PLACE_ORDER,689,40000,34237,1,BID,GTC,435
FILL,PLACE_ORDER,690,40000,34391,25,ASK,GTC,369
FILL,PLACE_ORDER,691,40000,34105,1,BID,GTC,718
FILL,PLACE_ORDER,692,40000,34180,1,BID,GTC,444
FILL,PLACE_ORDER,693,40000,34461,31,ASK,GTC,828
FILL,PLACE_ORDER,694,40000,34411,2,ASK,GTC,987
FILL,PLACE_ORDER,695,40000,34365,25,BID,GTC,904
FILL,PLACE_ORDER,696,40000,34339,61,BID,GTC,336
FILL,PLACE_ORDER,697,40000,34148,1,BID,GTC,436
FILL,PLACE_ORDER,698,40000,34391,1,ASK,GTC,453
FILL,PLACE_ORDER,699,40000,34413,1,ASK,GTC,636
FILL,PLACE_ORDER,700,40000,34389,1,BID,GTC,741
FILL,PLACE_ORDER,701,40000,34368,41,BID,GTC,658
FILL,PLACE_ORDER,702,40000,34361,13,BID,GTC,728
FILL,PLACE_ORDER,703,40000,34489,31,ASK,GTC,819
FILL,PLACE_ORDER,704,40000,34321,1,BID,GTC,288
FILL,PLACE_ORDER,705,40000,34469,9,ASK,GTC,557
FILL,PLACE_ORDER,706,40000,34416,1,ASK,GTC,644
FILL,PLACE_ORDER,707,40000,34381,1,BID,GTC,518
FILL,PLACE_ORDER,708,40000,34282,1,BID,GTC,55
FILL,PLACE_ORDER,709,40000,34411,49,ASK,GTC,756
FILL,PLACE_ORDER,710,40000,34351,21,BID,GTC,247
FILL,PLACE_ORDER,711,40000,34544,1,ASK,GTC,890
FILL,PLACE_ORDER,712,40000,34387,1,BID,GTC,845
FILL,PLACE_ORDER,713,40000,33806,7,BID,GTC,502
FILL,PLACE_ORDER,714,40000,34402,1,ASK,GTC,100
FILL,PLACE_ORDER,715,40000,34380,28,BID,GTC,816
FILL,PLACE_ORDER,716,40000,34538,7,ASK,GTC,407
FILL,PLACE_ORDER,717,40000,33946,1,BID,GTC,163
FILL,PLACE_ORDER,718,40000,34407,101,ASK,GTC,248
FILL,PLACE_ORDER,719,40000,34390,1,BID,GTC,632
FILL,PLACE_ORDER,720,40000,34390,33,ASK,GTC,273
FILL,PLACE_ORDER,721,40000,34395,1,ASK,GTC,479
FILL,PLACE_ORDER,722,40000,34352,21,BID,GTC,246
FILL,PLACE_ORDER,723,40000,34125,21,BID,GTC,957
FILL,PLACE_ORDER,724,40000,34397,41,ASK,GTC,751
FILL,PLACE_ORDER,725,40000,34387,1,BID,GTC,368
FILL,PLACE_ORDER,726,40000,34383,37,BID,GTC,215
FILL,PLACE_ORDER,727,40000,34844,33,ASK,GTC,461
FILL,PLACE_ORDER,728,40000,34405,1,ASK,GTC,764
FILL,PLACE_ORDER,729,40000,34388,1,BID,GTC,780
FILL,PLACE_ORDER,730,40000,34987,1,ASK,GTC,230
FILL,PLACE_ORDER,731,40000,34403,1,ASK,GTC,860
FILL,PLACE_ORDER,732,40000,34674,1,ASK,GTC,356
FILL,PLACE_ORDER,733,40000,34451,10,ASK,GTC,856
FILL,PLACE_ORDER,734,40000,34362,33,BID,GTC,802
FILL,PLACE_ORDER,735,40000,34368,17,BID,GTC,128
FILL,PLACE_ORDER,736,40000,34431,101,ASK,GTC,586
FILL,PLACE_ORDER,737,40000,34146,13,BID,GTC,748
FILL,PLACE_ORDER,738,40000,34399,1,ASK,GTC,427
FILL,PLACE_ORDER,739,40000,34314,81,BID,GTC,583
FILL,PLACE_ORDER,740,40000,33714,61,BID,GTC,474
FILL,PLACE_ORDER,741,40000,34331,61,BID,GTC,819
FILL,PLACE_ORDER,742,40000,34418,1,ASK,GTC,239
FILL,PLACE_ORDER,743,40000,34682,49,ASK,GTC,195
FILL,PLACE_ORDER,744,40000,34449,9,ASK,GTC,157
FILL,PLACE_ORDER,745,40000,34388,1,BID,GTC,492
FILL,PLACE_ORDER,746,40000,34352,41,BID,GTC,821
FILL,PLACE_ORDER,747,40000,34790,5,ASK,GTC,421
FILL,PLACE_ORDER,748,40000,34020,7,BID,GTC,415
FILL,PLACE_ORDER,749,40000,34394,1,ASK,GTC,745
FILL,PLACE_ORDER,750,40000,34329,9,BID,GTC,154
FILL,PLACE_ORDER,751,40000,34461,1,ASK,GTC,202
FILL,PLACE_ORDER,752,40000,34362,1,BID,GTC,268
FILL,PLACE_ORDER,753,40000,34226,46,BID,GTC,208
FILL,PLACE_ORDER,754,40000,34370,13,BID,GTC,808
FILL,PLACE_ORDER,755,40000,34358,4,BID,GTC,65
FILL,PLACE_ORDER,756,40000,34396,1,ASK,GTC,217
FILL,PLACE_ORDER,757,40000,34314,76,BID,GTC,939
FILL,PLACE_ORDER,758,40000,34324,1,BID,GTC,52
FILL,PLACE_ORDER,759,40000,34424,17,ASK,GTC,706
FILL,PLACE_ORDER,760,40000,34346,1,BID,GTC,483
FILL,PLACE_ORDER,761,40000,34356,1,BID,GTC,883
FILL,PLACE_ORDER,762,40000,33988,1,BID,GTC,409
FILL,PLACE_ORDER,763,40000,34415,1,ASK,GTC,596
FILL,PLACE_ORDER,764,40000,34500,25,ASK,GTC,136
FILL,PLACE_ORDER,765,40000,34398,1,ASK,GTC,291
FILL,PLACE_ORDER,766,40000,34326,101,BID,GTC,905
FILL,PLACE_ORDER,767,40000,34689,9,ASK,GTC,788
FILL,PLACE_ORDER,768,40000,34544,37,ASK,GTC,511
FILL,PLACE_ORDER,769,40000,34441,4,ASK,GTC,818
FILL,PLACE_ORDER,770,40000,34617,9,ASK,GTC,672
FILL,PLACE_ORDER,771,40000,34663,3,ASK,GTC,215
FILL,PLACE_ORDER,772,40000,34390,31,ASK,GTC,217
FILL,PLACE_ORDER,773,40000,34331,81,BID,GTC,226
FILL,PLACE_ORDER,774,40000,34567,1,ASK,GTC,999
FILL,PLACE_ORDER,775,40000,34387,51,BID,GTC,858
FILL,PLACE_ORDER,776,40000,34389,1,BID,GTC,670
FILL,PLACE_ORDER,777,40000,34646,9,ASK,GTC,604
FILL,PLACE_ORDER,778,40000,34466,101,ASK,GTC,997
FILL,PLACE_ORDER,779,40000,34393,1,ASK,GTC,781
FILL,PLACE_ORDER,780,40000,34291,1,BID,GTC,923
FILL,PLACE_ORDER,781,40000,34435,1,ASK,GTC,244
FILL,PLACE_ORDER,782,40000,33955,17,BID,GTC,770
FILL,PLACE_ORDER,783,40000,34390,1,BID,GTC,145
FILL,PLACE_ORDER,784,40000,34835,26,ASK,GTC,319
FILL,PLACE_ORDER,785,40000,34441,21,ASK,GTC,575
FILL,PLACE_ORDER,786,40000,34014,1,BID,GTC,855
FILL,PLACE_ORDER,787,40000,35252,1,ASK,GTC,223
FILL,PLACE_ORDER,788,40000,33809,1,BID,GTC,870
FILL,PLACE_ORDER,789,40000,34401,1,ASK,GTC,528
FILL,PLACE_ORDER,790,40000,34387,10,BID,GTC,680
FILL,PLACE_ORDER,791,40000,34408,5,ASK,GTC,13
FILL,PLACE_ORDER,792,40000,34221,1,BID,GTC,919
FILL,PLACE_ORDER,793,40000,34285,5,BID,GTC,399
FILL,PLACE_ORDER,794,40000,34410,41,ASK,GTC,831
FILL,PLACE_ORDER,795,40000,34377,126,BID,GTC,389
FILL,PLACE_ORDER,796,40000,34391,26,ASK,GTC,249
FILL,PLACE_ORDER,797,40000,34592,19,ASK,GTC,309
FILL,PLACE_ORDER,798,40000,34235,1,BID,GTC,515
FILL,PLACE_ORDER,799,40000,34348,1,BID,GTC,386
FILL,PLACE_ORDER,800,40000,34179,1,BID,GTC,849
FILL,PLACE_ORDER,801,40000,34178,1,BID,GTC,462
FILL,PLACE_ORDER,802,40000,33542,21,BID,GTC,567
FILL,PLACE_ORDER,803,40000,34422,5,ASK,GTC,645
FILL,PLACE_ORDER,804,40000,34588,13,ASK,GTC,955
FILL,PLACE_ORDER,805,40000,34664,7,ASK,GTC,834
FILL,PLACE_ORDER,806,40000,34239,26,BID,GTC,535
FILL,PLACE_ORDER,807,40000,33885,1,BID,GTC,307
FILL,PLACE_ORDER,808,40000,33823,11,BID,GTC,742
FILL,PLACE_ORDER,809,40000,34544,1,ASK,GTC,371
FILL,PLACE_ORDER,810,40000,34833,1,ASK,GTC,837
FILL,PLACE_ORDER,811,40000,34418,25,ASK,GTC,664
FILL,PLACE_ORDER,812,40000,34970,1,ASK,GTC,575
FILL,PLACE_ORDER,813,40000,34697,1,ASK,GTC,790
FILL,PLACE_ORDER,814,40000,33763,26,BID,GTC,653
FILL,PLACE_ORDER,815,40000,34798,1,ASK,GTC,609
FILL,PLACE_ORDER,816,40000,34576,61,ASK,GTC,398
FILL,PLACE_ORDER,817,40000,34388,1,BID,GTC,669
FILL,PLACE_ORDER,818,40000,34498,17,ASK,GTC,347
FILL,PLACE_ORDER,819,40000,34377,19,BID,GTC,873
FILL,PLACE_ORDER,820,40000,34260,6,BID,GTC,575
FILL,PLACE_ORDER,821,40000,33827,9,BID,GTC,448
FILL,PLACE_ORDER,822,40000,34051,61,BID,GTC,527
FILL,PLACE_ORDER,823,40000,34432,3,ASK,GTC,122
FILL,PLACE_ORDER,824,40000,34364,25,BID,GTC,616
FILL,PLACE_ORDER,825,40000,34302,1,BID,GTC,42
FILL,PLACE_ORDER,826,40000,34442,11,ASK,GTC,73
FILL,PLACE_ORDER,827,40000,34178,9,BID,GTC,922
FILL,PLACE_ORDER,828,40000,34324,17,BID,GTC,606
FILL,PLACE_ORDER,829,40000,33763,1,BID,GTC,238
FILL,PLACE_ORDER,830,40000,34394,25,ASK,GTC,274
FILL,PLACE_ORDER,831,40000,34389,76,BID,GTC,444
FILL,PLACE_ORDER,832,40000,34242,1,BID,GTC,865
FILL,PLACE_ORDER,833,40000,34529,81,ASK,GTC,677
