event_type,order_id,user_id,seq_id,filled_qty,remaining_qty,price,reason
accepted,724,921,724,,,,
accepted,725,581,725,,,,
accepted,726,937,726,,,,
filled,726,937,,4861300,,8497306,
accepted,727,555,727,,,,
filled,727,555,,6823900,,8499089,
accepted,728,20,728,,,,
accepted,729,991,729,,,,
accepted,730,628,730,,,,
accepted,731,45,731,,,,
filled,731,45,,2254400,,8497306,
accepted,732,102,732,,,,
accepted,733,605,733,,,,
accepted,734,912,734,,,,
accepted,735,912,735,,,,
accepted,736,42,736,,,,
accepted,737,104,737,,,,
accepted,738,641,738,,,,
accepted,739,591,739,,,,
accepted,740,185,740,,,,
accepted,741,956,741,,,,
accepted,742,783,742,,,,
accepted,743,385,743,,,,
accepted,744,407,744,,,,
filled,744,407,,1243500,,8499089,
accepted,745,966,745,,,,
filled,745,966,,70748100,,8496344,
accepted,746,159,746,,,,
accepted,747,308,747,,,,
accepted,748,812,748,,,,
accepted,749,98,749,,,,
accepted,750,58,750,,,,
accepted,751,124,751,,,,
filled,751,124,,13051200,,8491793,
accepted,752,797,752,,,,
filled,752,797,,3434800,,8491045,
accepted,753,335,753,,,,
accepted,754,457,754,,,,
accepted,755,152,755,,,,
filled,755,152,,1451000,,8498937,
accepted,756,88,756,,,,
accepted,757,203,757,,,,
accepted,758,253,758,,,,
filled,758,253,,30686500,,8498964,
accepted,759,116,759,,,,
accepted,760,25,760,,,,
accepted,761,947,761,,,,
filled,761,947,,1622000,,8492127,
accepted,762,24,762,,,,
accepted,763,562,763,,,,
partial_filled,763,562,,17621100,1245600,,
accepted,764,45,764,,,,
filled,764,45,,20016800,,8499089,
accepted,765,477,765,,,,
filled,765,477,,187100,,8493807,
accepted,766,676,766,,,,
partial_filled,766,676,,32135000,17804200,,
accepted,767,390,767,,,,
accepted,768,91,768,,,,
accepted,769,342,769,,,,
accepted,770,310,770,,,,
accepted,771,900,771,,,,
accepted,772,403,772,,,,
filled,772,403,,15190700,,8505700,
accepted,773,247,773,,,,
accepted,774,135,774,,,,
filled,774,135,,1888300,,8507299,
accepted,775,537,775,,,,
accepted,776,579,776,,,,
accepted,777,745,777,,,,
accepted,778,764,778,,,,
accepted,779,110,779,,,,
filled,779,110,,21447800,,8507472,
accepted,780,628,780,,,,
filled,780,628,,3130800,,8507600,
accepted,781,489,781,,,,
accepted,782,397,782,,,,
accepted,783,208,783,,,,
filled,783,208,,9623900,,8502247,
accepted,784,469,784,,,,
accepted,785,738,785,,,,
accepted,786,897,786,,,,
accepted,787,899,787,,,,
accepted,788,529,788,,,,
accepted,789,793,789,,,,
accepted,790,530,790,,,,
accepted,791,185,791,,,,
accepted,792,462,792,,,,
accepted,793,665,793,,,,
accepted,794,537,794,,,,
accepted,795,564,795,,,,
accepted,796,154,796,,,,
filled,796,154,,1885000,,8497850,
accepted,797,748,797,,,,
accepted,798,260,798,,,,
accepted,799,506,799,,,,
accepted,800,615,800,,,,
accepted,801,213,801,,,,
filled,801,213,,141950800,,8509033,
accepted,802,306,802,,,,
accepted,803,717,803,,,,
accepted,804,954,804,,,,
accepted,805,125,805,,,,
filled,805,125,,12318400,,8497940,
accepted,806,627,806,,,,
accepted,807,742,807,,,,
accepted,808,325,808,,,,
accepted,809,509,809,,,,
accepted,810,726,810,,,,
accepted,811,756,811,,,,
accepted,812,574,812,,,,
filled,812,574,,19267300,,8497521,
accepted,813,70,813,,,,
accepted,814,631,814,,,,
accepted,815,37,815,,,,
accepted,816,344,816,,,,
accepted,817,579,817,,,,
accepted,818,819,818,,,,
accepted,819,548,819,,,,
accepted,820,770,820,,,,
accepted,821,899,821,,,,
accepted,822,115,822,,,,
accepted,823,819,823,,,,
accepted,824,147,824,,,,
filled,824,147,,1000000000,,8489657,
accepted,825,211,825,,,,
accepted,826,955,826,,,,
accepted,827,106,827,,,,
accepted,828,914,828,,,,
partial_filled,828,914,,5155600,9257300,,
accepted,829,688,829,,,,
accepted,830,359,830,,,,
filled,830,359,,62758800,,8492263,
accepted,831,176,831,,,,
accepted,832,483,832,,,,
accepted,833,722,833,,,,
accepted,834,320,834,,,,
filled,834,320,,12120500,,8504847,
accepted,835,822,835,,,,
accepted,836,477,836,,,,
accepted,837,373,837,,,,
accepted,838,487,838,,,,
accepted,839,589,839,,,,
filled,839,589,,31042900,,8510576,
accepted,840,666,840,,,,
accepted,841,250,841,,,,
accepted,842,606,842,,,,
accepted,843,178,843,,,,
filled,843,178,,14504500,,8493737,
accepted,844,607,844,,,,
accepted,845,416,845,,,,
filled,845,416,,30778400,,8510010,
accepted,846,507,846,,,,
accepted,847,774,847,,,,
accepted,848,400,848,,,,
accepted,849,814,849,,,,
accepted,850,9,850,,,,
accepted,851,641,851,,,,
accepted,852,487,852,,,,
accepted,853,296,853,,,,
accepted,854,448,854,,,,
accepted,855,466,855,,,,
accepted,856,620,856,,,,
accepted,857,949,857,,,,
accepted,858,116,858,,,,
accepted,859,880,859,,,,
accepted,860,760,860,,,,
accepted,861,628,861,,,,
accepted,862,481,862,,,,
accepted,863,172,863,,,,
accepted,864,63,864,,,,
accepted,865,756,865,,,,
accepted,866,285,866,,,,
accepted,867,619,867,,,,
accepted,868,268,868,,,,
accepted,869,87,869,,,,
accepted,870,423,870,,,,
filled,870,423,,15661400,,8493737,
accepted,871,752,871,,,,
accepted,872,488,872,,,,
accepted,873,486,873,,,,
accepted,874,392,874,,,,
accepted,875,879,875,,,,
filled,875,879,,2200200,,8494598,
accepted,876,473,876,,,,
accepted,877,346,877,,,,
accepted,878,538,878,,,,
accepted,879,25,879,,,,
filled,879,25,,36490400,,8490104,
accepted,880,614,880,,,,
accepted,881,673,881,,,,
accepted,882,189,882,,,,
accepted,883,284,883,,,,
accepted,884,800,884,,,,
accepted,885,979,885,,,,
accepted,886,112,886,,,,
accepted,887,733,887,,,,
filled,887,733,,138534700,,8497104,
accepted,888,20,888,,,,
filled,888,20,,1348200,,8491410,
accepted,889,927,889,,,,
filled,889,927,,38047600,,8497309,
accepted,890,414,890,,,,
accepted,891,978,891,,,,
accepted,892,57,892,,,,
accepted,893,83,893,,,,
accepted,894,991,894,,,,
filled,894,991,,158303300,,8502293,
accepted,895,368,895,,,,
accepted,896,812,896,,,,
accepted,897,17,897,,,,
filled,897,17,,107556600,,8505666,
accepted,898,470,898,,,,
accepted,899,74,899,,,,
filled,899,74,,4052000,,8507814,
accepted,900,47,900,,,,
accepted,901,841,901,,,,
accepted,902,109,902,,,,
accepted,903,346,903,,,,
accepted,904,857,904,,,,
accepted,905,173,905,,,,
accepted,906,17,906,,,,
accepted,907,711,907,,,,
accepted,908,536,908,,,,
partial_filled,908,536,,14911000,19018300,,
accepted,909,735,909,,,,
accepted,910,5,910,,,,
filled,910,5,,10368800,,8503079,
accepted,911,642,911,,,,
filled,911,642,,113017900,,8497764,
accepted,912,992,912,,,,
accepted,913,258,913,,,,
accepted,914,119,914,,,,
filled,914,119,,14237700,,8506564,
accepted,915,766,915,,,,
accepted,916,756,916,,,,
filled,916,756,,710100,,8506715,
accepted,917,56,917,,,,
filled,917,56,,8277500,,8497324,
accepted,918,140,918,,,,
filled,918,140,,4096800,,8506715,
accepted,919,33,919,,,,
filled,919,33,,53193200,,8497324,
accepted,920,176,920,,,,
filled,920,176,,15675000,,8497324,
accepted,921,236,921,,,,
accepted,922,748,922,,,,
accepted,923,950,923,,,,
filled,923,950,,1069000,,8497324,
accepted,924,788,924,,,,
accepted,925,101,925,,,,
filled,925,101,,2250700,,8506715,
accepted,926,93,926,,,,
accepted,927,598,927,,,,
accepted,928,809,928,,,,
accepted,929,544,929,,,,
accepted,930,814,930,,,,
accepted,931,373,931,,,,
filled,931,373,,16212800,,8497324,
accepted,932,180,932,,,,
accepted,933,343,933,,,,
partial_filled,933,343,,37885000,109634300,,
accepted,934,983,934,,,,
accepted,935,516,935,,,,
filled,935,516,,4606100,,8510885,
accepted,936,540,936,,,,
accepted,937,690,937,,,,
accepted,938,920,938,,,,
accepted,939,152,939,,,,
accepted,940,993,940,,,,
accepted,941,22,941,,,,
filled,941,22,,18828800,,8512920,
accepted,942,352,942,,,,
accepted,943,562,943,,,,
accepted,944,267,944,,,,
accepted,945,292,945,,,,
filled,945,292,,21437900,,8513042,
accepted,946,997,946,,,,
accepted,947,120,947,,,,
accepted,948,576,948,,,,
accepted,949,999,949,,,,
accepted,950,149,950,,,,
partial_filled,950,149,,105028200,38749900,,
accepted,951,520,951,,,,
accepted,952,929,952,,,,
accepted,953,695,953,,,,
accepted,954,95,954,,,,
accepted,955,786,955,,,,
filled,955,786,,6522500,,8504981,
accepted,956,90,956,,,,
accepted,957,58,957,,,,
accepted,958,382,958,,,,
accepted,959,221,959,,,,
accepted,960,826,960,,,,
accepted,961,613,961,,,,
filled,961,613,,20606200,,8505877,
accepted,962,420,962,,,,
filled,962,420,,7980400,,8497324,
accepted,963,937,963,,,,
filled,963,937,,11557200,,8506026,
accepted,964,847,964,,,,
accepted,965,811,965,,,,
filled,965,811,,51072300,,8506206,
accepted,966,670,966,,,,
partial_filled,966,670,,152214400,38262900,,
accepted,967,30,967,,,,
filled,967,30,,16163800,,8496457,
accepted,968,890,968,,,,
accepted,969,751,969,,,,
accepted,970,900,970,,,,
accepted,971,979,971,,,,
partial_filled,971,979,,28559200,72144100,,
accepted,972,785,972,,,,
accepted,973,324,973,,,,
filled,973,324,,46236800,,8512639,
accepted,974,99,974,,,,
filled,974,99,,2725000,,8512639,
accepted,975,798,975,,,,
accepted,976,227,976,,,,
accepted,977,720,977,,,,
filled,977,720,,81121400,,8498946,
accepted,978,320,978,,,,
filled,978,320,,1399000,,8491410,
accepted,979,122,979,,,,
accepted,980,134,980,,,,
accepted,981,202,981,,,,
accepted,982,684,982,,,,
accepted,983,205,983,,,,
accepted,984,165,984,,,,
accepted,985,840,985,,,,
filled,985,840,,3311200,,8502065,
accepted,986,924,986,,,,
filled,986,924,,55898400,,8497158,
accepted,987,715,987,,,,
accepted,988,389,988,,,,
accepted,989,478,989,,,,
filled,989,478,,32857400,,8513584,
accepted,990,42,990,,,,
accepted,991,704,991,,,,
accepted,992,194,992,,,,
accepted,993,14,993,,,,
accepted,994,88,994,,,,
accepted,995,373,995,,,,
accepted,996,286,996,,,,
accepted,997,966,997,,,,
accepted,998,286,998,,,,
accepted,999,966,999,,,,
accepted,1000,696,1000,,,,
accepted,1001,533,1001,,,,
accepted,1002,268,1002,,,,
accepted,1003,874,1003,,,,
accepted,1004,311,1004,,,,
filled,1004,311,,4538700,,8500741,
accepted,1005,783,1005,,,,
accepted,1006,488,1006,,,,
filled,1006,488,,2256400,,8500741,
accepted,1007,387,1007,,,,
accepted,1008,47,1008,,,,
accepted,1009,641,1009,,,,
filled,1009,641,,5679200,,8504777,
accepted,1010,678,1010,,,,
partial_filled,1010,678,,590800,995900,,
accepted,1011,39,1011,,,,
accepted,1012,713,1012,,,,
accepted,1013,101,1013,,,,
filled,1013,101,,4278800,,8506171,
accepted,1014,784,1014,,,,
filled,1014,784,,3674200,,8506171,
accepted,1015,305,1015,,,,
accepted,1016,865,1016,,,,
accepted,1017,438,1017,,,,
accepted,1018,444,1018,,,,
accepted,1019,688,1019,,,,
partial_filled,1019,688,,70851200,381166500,,
accepted,1020,591,1020,,,,
accepted,1021,654,1021,,,,
accepted,1022,642,1022,,,,
filled,1022,642,,717300,,8499382,
accepted,1023,784,1023,,,,
accepted,1024,844,1024,,,,
filled,1024,844,,4099700,,8499382,
accepted,1025,154,1025,,,,
filled,1025,154,,8109700,,8499382,
accepted,1026,447,1026,,,,
accepted,1027,564,1027,,,,
accepted,1028,881,1028,,,,
accepted,1029,907,1029,,,,
accepted,1030,973,1030,,,,
accepted,1031,792,1031,,,,
accepted,1032,242,1032,,,,
accepted,1033,419,1033,,,,
accepted,1034,700,1034,,,,
filled,1034,700,,1753100,,8497781,
accepted,1035,377,1035,,,,
filled,1035,377,,55713600,,8495867,
accepted,1036,679,1036,,,,
filled,1036,679,,18060000,,8492415,
accepted,1037,394,1037,,,,
accepted,1038,888,1038,,,,
accepted,1039,959,1039,,,,
partial_filled,1039,959,,46566900,118586600,,
accepted,1040,786,1040,,,,
accepted,1041,949,1041,,,,
accepted,1042,361,1042,,,,
accepted,1043,781,1043,,,,
accepted,1044,411,1044,,,,
accepted,1045,731,1045,,,,
accepted,1046,812,1046,,,,
accepted,1047,608,1047,,,,
accepted,1048,898,1048,,,,
accepted,1049,235,1049,,,,
accepted,1050,411,1050,,,,
accepted,1051,539,1051,,,,
accepted,1052,731,1052,,,,
accepted,1053,392,1053,,,,
accepted,1054,419,1054,,,,
filled,1054,419,,2894500,,8491823,
accepted,1055,255,1055,,,,
accepted,1056,704,1056,,,,
accepted,1057,571,1057,,,,
accepted,1058,47,1058,,,,
accepted,1059,348,1059,,,,
accepted,1060,120,1060,,,,
accepted,1061,370,1061,,,,
filled,1061,370,,33831300,,8491560,
accepted,1062,271,1062,,,,
accepted,1063,973,1063,,,,
accepted,1064,37,1064,,,,
filled,1064,37,,9768200,,8493213,
accepted,1065,727,1065,,,,
accepted,1066,358,1066,,,,
accepted,1067,280,1067,,,,
accepted,1068,943,1068,,,,
accepted,1069,404,1069,,,,
partial_filled,1069,404,,1186900,5078200,,
accepted,1070,472,1070,,,,
accepted,1071,752,1071,,,,
accepted,1072,762,1072,,,,
accepted,1073,989,1073,,,,
accepted,1074,413,1074,,,,
accepted,1075,443,1075,,,,
accepted,1076,99,1076,,,,
accepted,1077,577,1077,,,,
filled,1077,577,,6592000,,8494207,
accepted,1078,646,1078,,,,
filled,1078,646,,8860400,,8495686,
accepted,1079,703,1079,,,,
accepted,1080,480,1080,,,,
accepted,1081,925,1081,,,,
filled,1081,925,,14811000,,8495686,
accepted,1082,940,1082,,,,
filled,1082,940,,461000,,8495686,
accepted,1083,583,1083,,,,
accepted,1084,806,1084,,,,
accepted,1085,602,1085,,,,
accepted,1086,941,1086,,,,
accepted,1087,893,1087,,,,
accepted,1088,672,1088,,,,
accepted,1089,998,1089,,,,
accepted,1090,90,1090,,,,
filled,1090,90,,32164600,,8495686,
accepted,1091,665,1091,,,,
filled,1091,665,,73713100,,8495769,
accepted,1092,89,1092,,,,
accepted,1093,987,1093,,,,
filled,1093,987,,3909400,,8496222,
accepted,1094,850,1094,,,,
accepted,1095,426,1095,,,,
accepted,1096,500,1096,,,,
accepted,1097,63,1097,,,,
accepted,1098,507,1098,,,,
accepted,1099,744,1099,,,,
accepted,1100,863,1100,,,,
accepted,1101,427,1101,,,,
accepted,1102,865,1102,,,,
filled,1102,865,,1275500,,8496222,
accepted,1103,178,1103,,,,
accepted,1104,49,1104,,,,
accepted,1105,881,1105,,,,
accepted,1106,124,1106,,,,
accepted,1107,789,1107,,,,
accepted,1108,686,1108,,,,
filled,1108,686,,64029300,,8496620,
accepted,1109,879,1109,,,,
accepted,1110,892,1110,,,,
accepted,1111,511,1111,,,,
filled,1111,511,,6104200,,8495359,
accepted,1112,869,1112,,,,
accepted,1113,176,1113,,,,
accepted,1114,156,1114,,,,
accepted,1115,941,1115,,,,
accepted,1116,31,1116,,,,
accepted,1117,347,1117,,,,
accepted,1118,925,1118,,,,
accepted,1119,908,1119,,,,
accepted,1120,718,1120,,,,
accepted,1121,453,1121,,,,
accepted,1122,309,1122,,,,
accepted,1123,219,1123,,,,
accepted,1124,29,1124,,,,
accepted,1125,433,1125,,,,
accepted,1126,363,1126,,,,
accepted,1127,6,1127,,,,
accepted,1128,547,1128,,,,
partial_filled,1128,547,,38936800,63108600,,
accepted,1129,587,1129,,,,
accepted,1130,597,1130,,,,
accepted,1131,422,1131,,,,
filled,1131,422,,8955300,,8493658,
accepted,1132,379,1132,,,,
accepted,1133,451,1133,,,,
accepted,1134,518,1134,,,,
partial_filled,1134,518,,54153300,415425300,,
accepted,1135,121,1135,,,,
accepted,1136,944,1136,,,,
accepted,1137,42,1137,,,,
filled,1137,42,,6328200,,8494044,
accepted,1138,29,1138,,,,
filled,1138,29,,35833800,,8494044,
accepted,1139,839,1139,,,,
filled,1139,839,,9322300,,8494044,
accepted,1140,464,1140,,,,
accepted,1141,781,1141,,,,
accepted,1142,746,1142,,,,
accepted,1143,405,1143,,,,
filled,1143,405,,8165800,,8498611,
accepted,1144,91,1144,,,,
accepted,1145,575,1145,,,,
accepted,1146,776,1146,,,,
accepted,1147,124,1147,,,,
accepted,1148,850,1148,,,,
accepted,1149,412,1149,,,,
accepted,1150,25,1150,,,,
accepted,1151,262,1151,,,,
filled,1151,262,,16296800,,8494044,
accepted,1152,985,1152,,,,
filled,1152,985,,6593400,,8499298,
accepted,1153,423,1153,,,,
filled,1153,423,,1896400,,8494044,
accepted,1154,243,1154,,,,
accepted,1155,496,1155,,,,
accepted,1156,782,1156,,,,
accepted,1157,652,1157,,,,
accepted,1158,252,1158,,,,
accepted,1159,297,1159,,,,
accepted,1160,257,1160,,,,
accepted,1161,523,1161,,,,
filled,1161,523,,203372300,,8499221,
accepted,1162,743,1162,,,,
filled,1162,743,,2297500,,8494044,
accepted,1163,351,1163,,,,
accepted,1164,330,1164,,,,
accepted,1165,689,1165,,,,
accepted,1166,84,1166,,,,
accepted,1167,362,1167,,,,
accepted,1168,832,1168,,,,
filled,1168,832,,75470100,,8494044,
accepted,1169,227,1169,,,,
accepted,1170,836,1170,,,,
accepted,1171,372,1171,,,,
accepted,1172,513,1172,,,,
accepted,1173,579,1173,,,,
accepted,1174,869,1174,,,,
accepted,1175,574,1175,,,,
filled,1175,574,,35707800,,8494044,
accepted,1176,875,1176,,,,
accepted,1177,478,1177,,,,
accepted,1178,941,1178,,,,
accepted,1179,586,1179,,,,
accepted,1180,338,1180,,,,
accepted,1181,607,1181,,,,
accepted,1182,982,1182,,,,
filled,1182,982,,64572200,,8499382,
accepted,1183,783,1183,,,,
accepted,1184,711,1184,,,,
filled,1184,711,,8073800,,8499382,
accepted,1185,642,1185,,,,
filled,1185,642,,5162900,,8499382,
accepted,1186,421,1186,,,,
accepted,1187,815,1187,,,,
accepted,1188,27,1188,,,,
accepted,1189,70,1189,,,,
accepted,1190,364,1190,,,,
accepted,1191,62,1191,,,,
accepted,1192,598,1192,,,,
accepted,1193,378,1193,,,,
accepted,1194,839,1194,,,,
accepted,1195,931,1195,,,,
filled,1195,931,,8165200,,8499382,
accepted,1196,479,1196,,,,
accepted,1197,466,1197,,,,
accepted,1198,710,1198,,,,
accepted,1199,211,1199,,,,
accepted,1200,569,1200,,,,
filled,1200,569,,25610400,,8499382,
accepted,1201,45,1201,,,,
filled,1201,45,,3753100,,8497445,
accepted,1202,179,1202,,,,
accepted,1203,807,1203,,,,
accepted,1204,382,1204,,,,
accepted,1205,388,1205,,,,
accepted,1206,782,1206,,,,
filled,1206,782,,30294800,,8496000,
accepted,1207,55,1207,,,,
accepted,1208,501,1208,,,,
filled,1208,501,,15682000,,8498053,
accepted,1209,521,1209,,,,
accepted,1210,184,1210,,,,
accepted,1211,275,1211,,,,
accepted,1212,917,1212,,,,
accepted,1213,384,1213,,,,
filled,1213,384,,3341900,,8499382,
accepted,1214,236,1214,,,,
accepted,1215,419,1215,,,,
accepted,1216,272,1216,,,,
accepted,1217,660,1217,,,,
filled,1217,660,,2156400,,8499382,
accepted,1218,560,1218,,,,
filled,1218,560,,637600,,8499382,
accepted,1219,700,1219,,,,
filled,1219,700,,33792000,,8494778,
accepted,1220,268,1220,,,,
filled,1220,268,,33941300,,8499382,
accepted,1221,416,1221,,,,
accepted,1222,215,1222,,,,
accepted,1223,473,1223,,,,
filled,1223,473,,426200,,8499382,
accepted,1224,428,1224,,,,
accepted,1225,132,1225,,,,
accepted,1226,231,1226,,,,
accepted,1227,334,1227,,,,
accepted,1228,391,1228,,,,
accepted,1229,584,1229,,,,
accepted,1230,182,1230,,,,
accepted,1231,239,1231,,,,
accepted,1232,761,1232,,,,
accepted,1233,443,1233,,,,
accepted,1234,208,1234,,,,
accepted,1235,827,1235,,,,
accepted,1236,41,1236,,,,
filled,1236,41,,6871600,,8494044,
accepted,1237,729,1237,,,,
accepted,1238,184,1238,,,,
accepted,1239,583,1239,,,,
accepted,1240,904,1240,,,,
filled,1240,904,,62706900,,8495284,
accepted,1241,223,1241,,,,
accepted,1242,774,1242,,,,
accepted,1243,519,1243,,,,
filled,1243,519,,23160500,,8499382,
accepted,1244,352,1244,,,,
accepted,1245,767,1245,,,,
accepted,1246,449,1246,,,,
accepted,1247,548,1247,,,,
filled,1247,548,,8304700,,8495380,
accepted,1248,732,1248,,,,
accepted,1249,831,1249,,,,
accepted,1250,50,1250,,,,
accepted,1251,94,1251,,,,
partial_filled,1251,94,,55362500,76239900,,
accepted,1252,65,1252,,,,
accepted,1253,172,1253,,,,
accepted,1254,640,1254,,,,
accepted,1255,366,1255,,,,
filled,1255,366,,1217400,,8502186,
accepted,1256,286,1256,,,,
accepted,1257,614,1257,,,,
accepted,1258,98,1258,,,,
accepted,1259,651,1259,,,,
accepted,1260,19,1260,,,,
accepted,1261,602,1261,,,,
filled,1261,602,,21397700,,8499951,
accepted,1262,243,1262,,,,
accepted,1263,304,1263,,,,
accepted,1264,969,1264,,,,
accepted,1265,41,1265,,,,
accepted,1266,249,1266,,,,
filled,1266,249,,19147300,,8502474,
accepted,1267,894,1267,,,,
accepted,1268,650,1268,,,,
accepted,1269,815,1269,,,,
filled,1269,815,,23183600,,8499951,
accepted,1270,739,1270,,,,
accepted,1271,991,1271,,,,
filled,1271,991,,7300600,,8499951,
accepted,1272,452,1272,,,,
accepted,1273,438,1273,,,,
accepted,1274,745,1274,,,,
accepted,1275,493,1275,,,,
filled,1275,493,,3340700,,8502661,
accepted,1276,14,1276,,,,
accepted,1277,405,1277,,,,
accepted,1278,419,1278,,,,
accepted,1279,357,1279,,,,
accepted,1280,949,1280,,,,
filled,1280,949,,54650900,,8503819,
accepted,1281,724,1281,,,,
accepted,1282,698,1282,,,,
filled,1282,698,,16470400,,8504020,
accepted,1283,120,1283,,,,
accepted,1284,923,1284,,,,
accepted,1285,709,1285,,,,
accepted,1286,422,1286,,,,
accepted,1287,817,1287,,,,
filled,1287,817,,62842500,,8504053,
accepted,1288,316,1288,,,,
filled,1288,316,,6959000,,8504096,
accepted,1289,296,1289,,,,
filled,1289,296,,19246100,,8499951,
accepted,1290,187,1290,,,,
